DATE	NEGCODE	NAME	SECTOR	WEIGHT	FORWARDReturn
2016-11-10	SMLE3	Smiles S.A.	Consumer Goods	0.00294	-0.12559618441971385
2016-11-10	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00423	0.14190871369294597
2016-11-10	VIVT4	Telefônica Brasil S.A.	Technology	0.0208	-0.007753705815279439
2016-11-10	TIMP3	TIM Participações S.A.	Technology	0.006860000000000001	-0.018270401948842916
2016-11-10	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.029529999999999997	-0.009036144578313381
2016-11-10	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00184	-0.058823529411764705
2016-11-10	VALE3	Vale S.A.	Basic Materials	0.02702	0.10197245999255669
2016-11-10	VALE5	Vale S.A	Basic Materials	0.030379999999999997	0.06626506024096394
2016-11-10	WEGE3	WEG S.A.	Industrial Goods	0.00963	-0.08181818181818179
2016-10-11	ABEV3	Ambev S.A.	Consumer Goods	0.08588	-0.0719794344473007
2016-10-11	BBSE3	BB Seguridade Participações S.A.	Financial	0.02081	-0.05747126436781609
2016-10-11	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03229	-0.0074328187535734145
2016-10-11	BRML3	BR Malls Participações S.A.	Financial	0.007940000000000001	-0.12989045383411582
2016-10-11	BBDC3	Banco Bradesco S.A.	Financial	0.017669999999999998	-0.03712374581939797
2016-10-11	BBDC4	Banco Bradesco S.A.	Financial	0.07955	-0.05658536585365848
2016-10-11	BRAP4	Bradespar S.A.	Financial	0.00242	0.42458100558659223
2016-10-11	BBAS3	Banco do Brasil S.A.	Financial	0.02931	0.02653799758745477
2016-10-11	BRKM5	Braskem S.A.	Basic Materials	0.00657	0.08620689655172413
2016-10-11	BRFS3	BRF S.A.	Consumer Goods	0.042539999999999994	-0.11161811161811161
2016-10-11	CCRO3	CCR S.A.	Industrial Goods	0.01606	-0.10538506079907356
2016-10-11	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00801	-0.04624277456647403
2016-10-11	CTIP3	CETIP	Financial	0.011479999999999999	0.00022993791676242839
2016-10-11	CIEL3	Cielo S.A.	Technology	0.030979999999999997	-0.07869249394673117
2016-10-11	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0035399999999999997	-0.05901070292160831
2016-10-11	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005829999999999999	0.00717644147488261
2016-10-11	CPFE3	CPFL Energia S.A.	Utilities	0.00783	-0.0140612076095947
2016-10-11	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00267	-0.07834101382488476
2016-10-11	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	-0.07079646017699102
2016-10-11	EMBR3	Embraer S.A.	Industrial Goods	0.011160000000000002	0.30335474660956474
2016-10-11	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0034000000000000002	-0.058124174372523166
2016-10-11	EQTL3	Equatorial Energia S.A.	Utilities	0.010320000000000001	0.062055335968379456
2016-10-11	ESTC3	Estácio Participações S.A.	Services	0.00449	-0.14748953974895398
2016-10-11	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00521	0.203404255319149
2016-10-11	GGBR4	Gerdau S.A.	Basic Materials	0.00818	0.3157894736842105
2016-10-11	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0023499999999999997	0.34736842105263166
2016-10-11	HYPE3	Hypera S.A.	Healthcare	0.01018	-0.12806158152554223
2016-10-11	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.033639999999999996	0.0068493150684932076
2016-10-11	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10593999999999999	-0.0755859889386357
2016-10-11	JBSS3	JBS S.A.	Consumer Goods	0.01948	-0.26412092283214006
2016-10-11	KLBN11	Klabin S.A.	Basic Materials	0.0076	-0.012719563900666314
2016-10-11	KROT3	Kroton Educacional S.A.	Services	0.01966	-0.13479623824451403
2016-10-11	RENT3	Localiza Rent a Car S.A.	Services	0.00631	-0.12141119221411197
2016-10-11	LAME4	Lojas Americanas S.A.	Services	0.01024	-0.0914841849148418
2016-10-11	LREN3	Lojas Renner S.A.	Services	0.01655	-0.08627450980392154
2016-10-11	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00191	-0.07394366197183097
2016-10-11	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0034200000000000003	0.0
2016-10-11	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00505	-0.05497957901350927
2016-10-11	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00559	-0.17183008623442986
2016-10-11	PCAR4	Companhia Brasileira de Distribuição	Services	0.008199999999999999	0.08602554470323062
2016-10-11	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.042679999999999996	0.015222482435597283
2016-10-11	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.055229999999999994	0.007147498375568514
2016-10-11	QUAL3	Qualicorp S.A.	Healthcare	0.00493	-0.11678115799803725
2016-10-11	RADL3	Raia Drogasil S.A.	Healthcare	0.012350000000000002	-0.02444113263785396
2016-10-11	RUMO3	Rumo S.A.	Services	0.00575	-0.06441717791411042
2016-10-11	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.010660000000000001	-0.020718679184202025
2016-10-11	SANB11	BCO Santander(Brasil) S.A.	Financial	0.00895	0.1204281891168599
2016-10-11	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00588	0.10294117647058831
2016-10-11	SMLE3	Smiles S.A.	Consumer Goods	0.00294	-0.08509090909090909
2016-10-11	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00423	0.17906066536203522
2016-10-11	VIVT4	Telefônica Brasil S.A.	Technology	0.0208	-0.0009113693324219446
2016-10-11	TIMP3	TIM Participações S.A.	Technology	0.006860000000000001	-0.02261904761904756
2016-10-11	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.029529999999999997	-0.07132867132867125
2016-10-11	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00184	0.14555256064690028
2016-10-11	VALE3	Vale S.A.	Basic Materials	0.02702	0.44462365591397845
2016-10-11	VALE5	Vale S.A	Basic Materials	0.030379999999999997	0.49191132414619515
2016-10-11	WEGE3	WEG S.A.	Industrial Goods	0.00963	-0.07303370786516858
2016-09-13	ABEV3	Ambev S.A.	Consumer Goods	0.08588	0.0015447991761069816
2016-09-13	BBSE3	BB Seguridade Participações S.A.	Financial	0.02081	0.023529411764705858
2016-09-13	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03229	0.06646341463414634
2016-09-13	BRML3	BR Malls Participações S.A.	Financial	0.007940000000000001	0.06588824020016673
2016-09-13	BBDC3	Banco Bradesco S.A.	Financial	0.017669999999999998	0.07553956834532366
2016-09-13	BBDC4	Banco Bradesco S.A.	Financial	0.07955	0.113323678493845
2016-09-13	BRAP4	Bradespar S.A.	Financial	0.00242	0.13410770855332624
2016-09-13	BBAS3	Banco do Brasil S.A.	Financial	0.02931	0.12994093593820988
2016-09-13	BRKM5	Braskem S.A.	Basic Materials	0.00657	0.12987012987012986
2016-09-13	BRFS3	BRF S.A.	Consumer Goods	0.042539999999999994	0.06884261864565737
2016-09-13	CCRO3	CCR S.A.	Industrial Goods	0.01606	0.0243179122182681
2016-09-13	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00801	0.03221957040572787
2016-09-13	CTIP3	CETIP	Financial	0.011479999999999999	0.016121495327102917
2016-09-13	CIEL3	Cielo S.A.	Technology	0.030979999999999997	0.03411580594679186
2016-09-13	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0035399999999999997	0.07795447458684128
2016-09-13	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005829999999999999	0.12625418060200652
2016-09-13	CPFE3	CPFL Energia S.A.	Utilities	0.00783	0.020253164556962043
2016-09-13	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00267	0.09264853977844914
2016-09-13	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.06352941176470578
2016-09-13	EMBR3	Embraer S.A.	Industrial Goods	0.011160000000000002	-0.11720226843100186
2016-09-13	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0034000000000000002	0.09472161966738976
2016-09-13	EQTL3	Equatorial Energia S.A.	Utilities	0.010320000000000001	0.01708542713567842
2016-09-13	ESTC3	Estácio Participações S.A.	Services	0.00449	0.054024255788313144
2016-09-13	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00521	-0.02408637873754146
2016-09-13	GGBR4	Gerdau S.A.	Basic Materials	0.00818	0.09826589595375718
2016-09-13	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0023499999999999997	0.0
2016-09-13	HYPE3	Hypera S.A.	Healthcare	0.01018	0.07001123174840873
2016-09-13	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.033639999999999996	0.05162064825930369
2016-09-13	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10593999999999999	0.08485714285714283
2016-09-13	JBSS3	JBS S.A.	Consumer Goods	0.01948	0.06615776081424947
2016-09-13	KLBN11	Klabin S.A.	Basic Materials	0.0076	-0.009003601440576145
2016-09-13	KROT3	Kroton Educacional S.A.	Services	0.01966	0.07407407407407406
2016-09-13	RENT3	Localiza Rent a Car S.A.	Services	0.00631	0.02213379756279534
2016-09-13	LAME4	Lojas Americanas S.A.	Services	0.01024	0.07647983237297018
2016-09-13	LREN3	Lojas Renner S.A.	Services	0.01655	0.03616416091019913
2016-09-13	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00191	0.1451612903225806
2016-09-13	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0034200000000000003	0.05236051502145918
2016-09-13	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00505	0.03866862457170823
2016-09-13	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00559	0.009999999999999959
2016-09-13	PCAR4	Companhia Brasileira de Distribuição	Services	0.008199999999999999	0.04412629927436752
2016-09-13	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.042679999999999996	0.15327481431465212
2016-09-13	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.055229999999999994	0.18293620292083018
2016-09-13	QUAL3	Qualicorp S.A.	Healthcare	0.00493	-0.0248803827751196
2016-09-13	RADL3	Raia Drogasil S.A.	Healthcare	0.012350000000000002	0.06457242582897023
2016-09-13	RUMO3	Rumo S.A.	Services	0.00575	-0.02248875562218896
2016-09-13	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.010660000000000001	0.08652831516004224
2016-09-13	SANB11	BCO Santander(Brasil) S.A.	Financial	0.00895	0.028440366972477107
2016-09-13	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00588	0.2530712530712529
2016-09-13	SMLE3	Smiles S.A.	Consumer Goods	0.00294	0.08588351431391908
2016-09-13	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00423	-0.03947368421052631
2016-09-13	VIVT4	Telefônica Brasil S.A.	Technology	0.0208	-0.058154506437768254
2016-09-13	TIMP3	TIM Participações S.A.	Technology	0.006860000000000001	0.0659898477157361
2016-09-13	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.029529999999999997	0.007042253521126761
2016-09-13	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.00184	0.03342618384401117
2016-09-13	VALE3	Vale S.A.	Basic Materials	0.02702	0.1432083589428397
2016-09-13	VALE5	Vale S.A	Basic Materials	0.030379999999999997	0.20767004341534015
2016-09-13	WEGE3	WEG S.A.	Industrial Goods	0.00963	0.0690690690690692
2016-08-15	ABEV3	Ambev S.A.	Consumer Goods	0.08486	-0.026078234704112312
2016-08-15	BBSE3	BB Seguridade Participações S.A.	Financial	0.02236	-0.002012747400201232
2016-08-15	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03379	-0.12579957356076774
2016-08-15	BRML3	BR Malls Participações S.A.	Financial	0.00865	-0.06328125000000004
2016-08-15	BBDC3	Banco Bradesco S.A.	Financial	0.018349999999999998	-0.08159894284770396
2016-08-15	BBDC4	Banco Bradesco S.A.	Financial	0.07647999999999999	-0.06783665204184941
2016-08-15	BRAP4	Bradespar S.A.	Financial	0.00207	-0.14221014492753611
2016-08-15	BBAS3	Banco do Brasil S.A.	Financial	0.02954	-0.05047454702329587
2016-08-15	BRKM5	Braskem S.A.	Basic Materials	0.007169999999999999	0.04100946372239748
2016-08-15	BRFS3	BRF S.A.	Consumer Goods	0.041870000000000004	-0.023626373626373612
2016-08-15	CCRO3	CCR S.A.	Industrial Goods	0.01539	-0.03767123287671234
2016-08-15	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00545	-0.14489795918367346
2016-08-15	CESP6	CESP - Companhia Energética de São Paulo	Utilities	0.0028799999999999997	-0.003665689149560169
2016-08-15	CTIP3	CETIP	Financial	0.01176	-0.024390243902439032
2016-08-15	CIEL3	Cielo S.A.	Technology	0.03435	-0.09026195899772205
2016-08-15	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00316	-0.02906448683015443
2016-08-15	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005350000000000001	0.04667444574095687
2016-08-15	CPFE3	CPFL Energia S.A.	Utilities	0.006690000000000001	0.014989293361884277
2016-08-15	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.0027800000000000004	-0.011940298507462786
2016-08-15	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.00165	-0.0011750881316098458
2016-08-15	EMBR3	Embraer S.A.	Industrial Goods	0.016739999999999998	0.04890945142101774
2016-08-15	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00329	0.013186813186813166
2016-08-15	EQTL3	Equatorial Energia S.A.	Utilities	0.00929	-0.04839326702371846
2016-08-15	ESTC3	Estácio Participações S.A.	Services	0.0034599999999999995	0.02024746906636667
2016-08-15	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.0077	0.18445646827348747
2016-08-15	GGBR4	Gerdau S.A.	Basic Materials	0.00739	-0.1091658084449022
2016-08-15	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00192	0.05555555555555548
2016-08-15	HYPE3	Hypera S.A.	Healthcare	0.012549999999999999	-0.04402290622763065
2016-08-15	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03303	-0.05017103762827817
2016-08-15	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10457000000000001	-0.03634361233480177
2016-08-15	JBSS3	JBS S.A.	Consumer Goods	0.01598	0.056451612903225715
2016-08-15	KLBN11	Klabin S.A.	Basic Materials	0.00943	-0.01999999999999999
2016-08-15	KROT3	Kroton Educacional S.A.	Services	0.02283	0.004736129905277421
2016-08-15	RENT3	Localiza Rent a Car S.A.	Services	0.00545	-0.06270396270396265
2016-08-15	LAME4	Lojas Americanas S.A.	Services	0.00903	-0.06375674350171656
2016-08-15	LREN3	Lojas Renner S.A.	Services	0.014490000000000001	-0.09188191881918827
2016-08-15	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.0025800000000000003	-0.06941838649155724
2016-08-15	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00361	-0.053614947197400495
2016-08-15	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00512	-0.034803149606299225
2016-08-15	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00484	-0.07929907929907934
2016-08-15	PCAR4	Companhia Brasileira de Distribuição	Services	0.00871	-0.053813323436630145
2016-08-15	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.039689999999999996	0.019972451790633672
2016-08-15	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.04561	0.05686433793663682
2016-08-15	QUAL3	Qualicorp S.A.	Healthcare	0.00337	-0.04128440366972487
2016-08-15	RADL3	Raia Drogasil S.A.	Healthcare	0.01204	0.016448959845186312
2016-08-15	RUMO3	Rumo S.A.	Services	0.00374	-0.030523255813953484
2016-08-15	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00991	-0.06357048748353096
2016-08-15	SANB11	BCO Santander(Brasil) S.A.	Financial	0.008199999999999999	-0.028087382969237584
2016-08-15	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00872	-0.2699551569506726
2016-08-15	SMLE3	Smiles S.A.	Consumer Goods	0.00233	0.002970297029702942
2016-08-15	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00563	0.05450941526263634
2016-08-15	VIVT4	Telefônica Brasil S.A.	Technology	0.022090000000000002	-0.009774755631109239
2016-08-15	TIMP3	TIM Participações S.A.	Technology	0.0068200000000000005	-0.06965761511216065
2016-08-15	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.03001	-0.07732293697205982
2016-08-15	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0014000000000000002	-0.0888324873096447
2016-08-15	VALE3	Vale S.A.	Basic Materials	0.031939999999999996	-0.11720021703743896
2016-08-15	VALE5	Vale S.A	Basic Materials	0.03382	-0.13190954773869346
2016-08-15	WEGE3	WEG S.A.	Industrial Goods	0.00953	-0.030849825378346983
2016-07-18	ABEV3	Ambev S.A.	Consumer Goods	0.08486	0.046169989506820705
2016-07-18	BBSE3	BB Seguridade Participações S.A.	Financial	0.02236	-0.0013400335008376114
2016-07-18	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03379	-0.07903780068728519
2016-07-18	BRML3	BR Malls Participações S.A.	Financial	0.00865	-0.07044299201161938
2016-07-18	BBDC3	Banco Bradesco S.A.	Financial	0.018349999999999998	0.02228976697061804
2016-07-18	BBDC4	Banco Bradesco S.A.	Financial	0.07647999999999999	0.025614399446175093
2016-07-18	BRAP4	Bradespar S.A.	Financial	0.00207	0.06563706563706562
2016-07-18	BBAS3	Banco do Brasil S.A.	Financial	0.02954	0.1613226452905811
2016-07-18	BRKM5	Braskem S.A.	Basic Materials	0.007169999999999999	0.185363247863248
2016-07-18	BRFS3	BRF S.A.	Consumer Goods	0.041870000000000004	0.0712183637433785
2016-07-18	CCRO3	CCR S.A.	Industrial Goods	0.01539	0.043478260869565244
2016-07-18	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00545	0.09865470852017946
2016-07-18	CESP6	CESP - Companhia Energética de São Paulo	Utilities	0.0028799999999999997	-0.07147719537100061
2016-07-18	CTIP3	CETIP	Financial	0.01176	-0.010822998872604373
2016-07-18	CIEL3	Cielo S.A.	Technology	0.03435	-0.018171652222533006
2016-07-18	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00316	-0.029385836027034967
2016-07-18	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005350000000000001	-0.0017472335468841662
2016-07-18	CPFE3	CPFL Energia S.A.	Utilities	0.006690000000000001	0.040552584670231734
2016-07-18	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.0027800000000000004	-0.06598513011152408
2016-07-18	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.00165	0.08269720101781164
2016-07-18	EMBR3	Embraer S.A.	Industrial Goods	0.016739999999999998	-0.12034883720930224
2016-07-18	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00329	-0.05536332179930789
2016-07-18	EQTL3	Equatorial Energia S.A.	Utilities	0.00929	0.03689012296707654
2016-07-18	ESTC3	Estácio Participações S.A.	Services	0.0034599999999999995	-0.06666666666666664
2016-07-18	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.0077	-0.031904761904761984
2016-07-18	GGBR4	Gerdau S.A.	Basic Materials	0.00739	0.3618513323983171
2016-07-18	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00192	0.38996138996139007
2016-07-18	HYPE3	Hypera S.A.	Healthcare	0.012549999999999999	0.10216962524654831
2016-07-18	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03303	0.04904306220095696
2016-07-18	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10457000000000001	0.06729356450191006
2016-07-18	JBSS3	JBS S.A.	Consumer Goods	0.01598	0.11044776119402978
2016-07-18	KLBN11	Klabin S.A.	Basic Materials	0.00943	0.0967741935483871
2016-07-18	KROT3	Kroton Educacional S.A.	Services	0.02283	-0.06455696202531654
2016-07-18	RENT3	Localiza Rent a Car S.A.	Services	0.00545	0.16260162601626016
2016-07-18	LAME4	Lojas Americanas S.A.	Services	0.00903	0.1302660753880267
2016-07-18	LREN3	Lojas Renner S.A.	Services	0.014490000000000001	0.020331325301204923
2016-07-18	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.0025800000000000003	-0.012962962962963015
2016-07-18	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00361	-0.004850444624090439
2016-07-18	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00512	0.006020278833967088
2016-07-18	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00484	0.19397163120567384
2016-07-18	PCAR4	Companhia Brasileira de Distribuição	Services	0.00871	-0.050061695751806745
2016-07-18	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.039689999999999996	0.06295754026354315
2016-07-18	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.04561	0.06580086580086578
2016-07-18	QUAL3	Qualicorp S.A.	Healthcare	0.00337	0.021077283372365304
2016-07-18	RADL3	Raia Drogasil S.A.	Healthcare	0.01204	-0.019604743083003983
2016-07-18	RUMO3	Rumo S.A.	Services	0.00374	0.20913884007029868
2016-07-18	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00991	0.02602230483271374
2016-07-18	SANB11	BCO Santander(Brasil) S.A.	Financial	0.008199999999999999	0.14731457800511502
2016-07-18	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00872	0.06393129770992366
2016-07-18	SMLE3	Smiles S.A.	Consumer Goods	0.00233	0.05914429530201343
2016-07-18	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00563	-0.09180918091809177
2016-07-18	VIVT4	Telefônica Brasil S.A.	Technology	0.022090000000000002	0.004482390608324458
2016-07-18	TIMP3	TIM Participações S.A.	Technology	0.0068200000000000005	0.09149484536082486
2016-07-18	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.03001	0.06505190311418689
2016-07-18	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0014000000000000002	0.557312252964427
2016-07-18	VALE3	Vale S.A.	Basic Materials	0.031939999999999996	0.0483503981797498
2016-07-18	VALE5	Vale S.A	Basic Materials	0.03382	0.13068181818181818
2016-07-18	WEGE3	WEG S.A.	Industrial Goods	0.00953	0.2141342756183745
2016-06-20	ABEV3	Ambev S.A.	Consumer Goods	0.08486	0.025282409897794452
2016-06-20	BBSE3	BB Seguridade Participações S.A.	Financial	0.02236	0.07335490830636472
2016-06-20	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03379	0.22342342342342358
2016-06-20	BRML3	BR Malls Participações S.A.	Financial	0.00865	0.14749999999999996
2016-06-20	BBDC3	Banco Bradesco S.A.	Financial	0.018349999999999998	0.14501160092807425
2016-06-20	BBDC4	Banco Bradesco S.A.	Financial	0.07647999999999999	0.17391304347826092
2016-06-20	BRAP4	Bradespar S.A.	Financial	0.00207	0.25120772946859904
2016-06-20	BBAS3	Banco do Brasil S.A.	Financial	0.02954	0.2031344183242918
2016-06-20	BRKM5	Braskem S.A.	Basic Materials	0.007169999999999999	-0.05406771096513392
2016-06-20	BRFS3	BRF S.A.	Consumer Goods	0.041870000000000004	0.11899012074643253
2016-06-20	CCRO3	CCR S.A.	Industrial Goods	0.01539	0.031326781326781204
2016-06-20	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00545	0.5787610619469026
2016-06-20	CESP6	CESP - Companhia Energética de São Paulo	Utilities	0.0028799999999999997	0.2631126397248494
2016-06-20	CTIP3	CETIP	Financial	0.01176	0.05094786729857816
2016-06-20	CIEL3	Cielo S.A.	Technology	0.03435	0.07385169618733116
2016-06-20	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00316	0.24197080291970813
2016-06-20	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005350000000000001	0.029994001199760045
2016-06-20	CPFE3	CPFL Energia S.A.	Utilities	0.006690000000000001	0.10324483775811216
2016-06-20	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.0027800000000000004	0.05180840664711626
2016-06-20	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.00165	-0.024813895781637736
2016-06-20	EMBR3	Embraer S.A.	Industrial Goods	0.016739999999999998	-0.039106145251396614
2016-06-20	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00329	0.12451361867704278
2016-06-20	EQTL3	Equatorial Energia S.A.	Utilities	0.00929	0.04866888519134783
2016-06-20	ESTC3	Estácio Participações S.A.	Services	0.0034599999999999995	0.23300970873786417
2016-06-20	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.0077	-0.2204899777282851
2016-06-20	GGBR4	Gerdau S.A.	Basic Materials	0.00739	0.21880341880341886
2016-06-20	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00192	0.29499999999999993
2016-06-20	HYPE3	Hypera S.A.	Healthcare	0.012549999999999999	-0.10770855332629352
2016-06-20	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03303	0.15151515151515146
2016-06-20	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10457000000000001	0.15748299319727901
2016-06-20	JBSS3	JBS S.A.	Consumer Goods	0.01598	0.07028753993610225
2016-06-20	KLBN11	Klabin S.A.	Basic Materials	0.00943	-0.03606965174129343
2016-06-20	KROT3	Kroton Educacional S.A.	Services	0.02283	0.20335110434120332
2016-06-20	RENT3	Localiza Rent a Car S.A.	Services	0.00545	0.056398511308330915
2016-06-20	LAME4	Lojas Americanas S.A.	Services	0.00903	0.18372703412073482
2016-06-20	LREN3	Lojas Renner S.A.	Services	0.014490000000000001	0.15077989601386485
2016-06-20	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.0025800000000000003	-0.05263157894736839
2016-06-20	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00361	0.17809523809523803
2016-06-20	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00512	0.0653164556962025
2016-06-20	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00484	0.20204603580562652
2016-06-20	PCAR4	Companhia Brasileira de Distribuição	Services	0.00871	0.25287102473498224
2016-06-20	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.039689999999999996	0.16453537936913892
2016-06-20	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.04561	0.258169934640523
2016-06-20	QUAL3	Qualicorp S.A.	Healthcare	0.00337	0.1737218251786696
2016-06-20	RADL3	Raia Drogasil S.A.	Healthcare	0.01204	0.03349673202614374
2016-06-20	RUMO3	Rumo S.A.	Services	0.00374	0.2184154175588866
2016-06-20	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00991	0.06362329259525519
2016-06-20	SANB11	BCO Santander(Brasil) S.A.	Financial	0.008199999999999999	0.09401231113598207
